xi	eta	x	y	stress_vm

patch_n;0

 1.2500000000e-02	 2.1250000000e-01	 6.2500000000e-01	 1.0625000000e+01	-nan	 2.1286732957e-01
 1.2500000000e-02	 2.2500000000e-01	 6.2500000000e-01	 1.1250000000e+01	-nan	 2.2534695472e-01
 1.2500000000e-02	 2.3750000000e-01	 6.2500000000e-01	 1.1875000000e+01	-nan	 2.3782871988e-01
 1.2500000000e-02	 2.5000000000e-01	 6.2500000000e-01	 1.2500000000e+01	-nan	 2.5031230493e-01
 2.5000000000e-02	 1.2500000000e-01	 1.2500000000e+00	 6.2500000000e+00	-nan	 1.2747548784e-01
 2.5000000000e-02	 1.3750000000e-01	 1.2500000000e+00	 6.8750000000e+00	-nan	 1.3975424859e-01
 2.5000000000e-02	 1.5000000000e-01	 1.2500000000e+00	 7.5000000000e+00	-nan	 1.5206906326e-01
 2.5000000000e-02	 1.6250000000e-01	 1.2500000000e+00	 8.1250000000e+00	-nan	 1.6441183047e-01
 2.5000000000e-02	 1.7500000000e-01	 1.2500000000e+00	 8.7500000000e+00	-nan	 1.7677669530e-01
 2.5000000000e-02	 1.8750000000e-01	 1.2500000000e+00	 9.3750000000e+00	-nan	 1.8915932438e-01
 2.5000000000e-02	 2.0000000000e-01	 1.2500000000e+00	 1.0000000000e+01	-nan	 2.0155644371e-01
 2.5000000000e-02	 2.1250000000e-01	 1.2500000000e+00	 1.0625000000e+01	-nan	 2.1396553461e-01
 2.5000000000e-02	 2.2500000000e-01	 1.2500000000e+00	 1.1250000000e+01	-nan	 2.2638462845e-01
 2.5000000000e-02	 2.3750000000e-01	 1.2500000000e+00	 1.1875000000e+01	-nan	 2.3881216468e-01
 2.5000000000e-02	 2.5000000000e-01	 1.2500000000e+00	 1.2500000000e+01	-nan	 2.5124689053e-01
 3.7500000000e-02	 1.2500000000e-01	 1.8750000000e+00	 6.2500000000e+00	-nan	 1.3050383136e-01
 3.7500000000e-02	 1.3750000000e-01	 1.8750000000e+00	 6.8750000000e+00	-nan	 1.4252192814e-01
 3.7500000000e-02	 1.5000000000e-01	 1.8750000000e+00	 7.5000000000e+00	-nan	 1.5461646096e-01
 3.7500000000e-02	 1.6250000000e-01	 1.8750000000e+00	 8.1250000000e+00	-nan	 1.6677080080e-01
 3.7500000000e-02	 1.7500000000e-01	 1.8750000000e+00	 8.7500000000e+00	-nan	 1.7897276329e-01
 3.7500000000e-02	 1.8750000000e-01	 1.8750000000e+00	 9.3750000000e+00	-nan	 1.9121323176e-01
 3.7500000000e-02	 2.0000000000e-01	 1.8750000000e+00	 1.0000000000e+01	-nan	 2.0348525745e-01
 3.7500000000e-02	 2.1250000000e-01	 1.8750000000e+00	 1.0625000000e+01	-nan	 2.1578345627e-01
 3.7500000000e-02	 2.2500000000e-01	 1.8750000000e+00	 1.1250000000e+01	-nan	 2.2810359489e-01
 3.7500000000e-02	 2.3750000000e-01	 1.8750000000e+00	 1.1875000000e+01	-nan	 2.4044230077e-01
 3.7500000000e-02	 2.5000000000e-01	 1.8750000000e+00	 1.2500000000e+01	-nan	 2.5279685520e-01
 5.0000000000e-02	 1.2500000000e-01	 2.5000000000e+00	 6.2500000000e+00	-nan	 1.3462912018e-01
 5.0000000000e-02	 1.3750000000e-01	 2.5000000000e+00	 6.8750000000e+00	-nan	 1.4630874888e-01
 5.0000000000e-02	 1.5000000000e-01	 2.5000000000e+00	 7.5000000000e+00	-nan	 1.5811388301e-01
 5.0000000000e-02	 1.6250000000e-01	 2.5000000000e+00	 8.1250000000e+00	-nan	 1.7001838136e-01
 5.0000000000e-02	 1.7500000000e-01	 2.5000000000e+00	 8.7500000000e+00	-nan	 1.8200274723e-01
 5.0000000000e-02	 1.8750000000e-01	 2.5000000000e+00	 9.3750000000e+00	-nan	 1.9405218370e-01
 5.0000000000e-02	 2.0000000000e-01	 2.5000000000e+00	 1.0000000000e+01	-nan	 2.0615528128e-01
 5.0000000000e-02	 2.1250000000e-01	 2.5000000000e+00	 1.0625000000e+01	-nan	 2.1830311496e-01
 5.0000000000e-02	 2.2500000000e-01	 2.5000000000e+00	 1.1250000000e+01	-nan	 2.3048861143e-01
 5.0000000000e-02	 2.3750000000e-01	 2.5000000000e+00	 1.1875000000e+01	-nan	 2.4270609799e-01
 5.0000000000e-02	 2.5000000000e-01	 2.5000000000e+00	 1.2500000000e+01	-nan	 2.5495097568e-01
