xi	eta	x	y	stress_rr	stress_sita
 5.0000000000e-02	 3.7500000000e-02	 1.0484915439e+00	 5.6262620276e-02	 3.3440633745e+02	 5.3403226165e+01
 5.0000000000e-02	 5.0000000000e-02	 1.0472998693e+00	 7.5252799715e-02	 2.3841743385e+02	-1.3843842869e+01
 5.0000000000e-02	 6.2500000000e-02	 1.0457526540e+00	 9.4347159785e-02	 1.4835462455e+02	-8.6738525560e+01
 5.0000000000e-02	 7.5000000000e-02	 1.0438435588e+00	 1.1353688726e-01	 6.3818405776e+01	-1.6687288584e+02
 5.0000000000e-02	 8.7500000000e-02	 1.0415664906e+00	 1.3281282207e-01	-1.4864531248e+01	-2.5664349715e+02
 5.0000000000e-02	 1.0000000000e-01	 1.0389156230e+00	 1.5216546347e-01	-8.7225859978e+01	-3.5866224738e+02
 5.0000000000e-02	 1.1250000000e-01	 1.0358854162e+00	 1.7158497738e-01	-1.5342720400e+02	-4.7497952035e+02
 5.0000000000e-02	 1.2500000000e-01	 1.0324706368e+00	 1.9106120504e-01	-2.1442559650e+02	-6.0691290473e+02
 6.2500000000e-02	 0.0000000000e+00	 1.0625000000e+00	 0.0000000000e+00	 7.6235381807e+02	 3.2195261511e+02
 6.2500000000e-02	 1.2500000000e-02	 1.0623327752e+00	 1.8850058979e-02	 6.2482646668e+02	 2.6274768869e+02
 6.2500000000e-02	 2.5000000000e-02	 1.0618263183e+00	 3.7830143432e-02	 4.9119401597e+02	 2.0185123616e+02
 6.2500000000e-02	 3.7500000000e-02	 1.0609735861e+00	 5.6932413371e-02	 3.6202627981e+02	 1.3773175754e+02
 6.2500000000e-02	 5.0000000000e-02	 1.0597677248e+00	 7.6148666375e-02	 2.3973596972e+02	 6.6966527368e+01
 6.2500000000e-02	 6.2500000000e-02	 1.0582020904e+00	 9.5470340255e-02	 1.3031528450e+02	-1.7493306349e+01
 6.2500000000e-02	 7.5000000000e-02	 1.0562702678e+00	 1.1488851686e-01	 3.9701236766e+01	-1.2268603942e+02
 6.2500000000e-02	 8.7500000000e-02	 1.0539660917e+00	 1.3439392709e-01	-3.5947574101e+01	-2.4591384790e+02
 6.2500000000e-02	 1.0000000000e-01	 1.0512836661e+00	 1.5397695708e-01	-1.0437706816e+02	-3.8061401326e+02
 6.2500000000e-02	 1.1250000000e-01	 1.0482173855e+00	 1.7362765568e-01	-1.7000481055e+02	-5.2358879368e+02
 6.2500000000e-02	 1.2500000000e-01	 1.0447619539e+00	 1.9333574319e-01	-2.3484058962e+02	-6.7408150839e+02
 7.5000000000e-02	 0.0000000000e+00	 1.0750000000e+00	 0.0000000000e+00	 8.1662441508e+02	 3.9940682798e+02
 7.5000000000e-02	 1.2500000000e-02	 1.0748308079e+00	 1.9071824378e-02	 6.7063829936e+02	 3.3723816572e+02
 7.5000000000e-02	 2.5000000000e-02	 1.0743183926e+00	 3.8275203941e-02	 5.2426504106e+02	 2.7424153036e+02
 7.5000000000e-02	 3.7500000000e-02	 1.0734556282e+00	 5.7602206467e-02	 3.7795696798e+02	 2.0976290882e+02
 7.5000000000e-02	 5.0000000000e-02	 1.0722355804e+00	 7.7044533036e-02	 2.3427071058e+02	 1.4103535762e+02
 7.5000000000e-02	 6.2500000000e-02	 1.0706515268e+00	 9.6593520725e-02	 1.1208952735e+02	 4.8957181222e+01
 7.5000000000e-02	 7.5000000000e-02	 1.0686969769e+00	 1.1624014647e-01	 3.2552347201e+01	-8.7836532814e+01
 7.5000000000e-02	 8.7500000000e-02	 1.0663656927e+00	 1.3597503212e-01	-3.6202284353e+01	-2.3771720754e+02
 7.5000000000e-02	 1.0000000000e-01	 1.0636517093e+00	 1.5578845069e-01	-1.0368088409e+02	-3.9141737019e+02
 7.5000000000e-02	 1.1250000000e-01	 1.0605493547e+00	 1.7567033398e-01	-1.7139581885e+02	-5.4766906169e+02
 7.5000000000e-02	 1.2500000000e-01	 1.0570532710e+00	 1.9561028135e-01	-2.3980185339e+02	-7.0626641195e+02
